C12=CC=C3C=CC=NC3=C1N=CC=C2,0.75,0.25,0,0,0,0.000338
C12=CC=C3C=CC=NC3=C1N=CC=C2,0.333333,0.666667,0,0,0,0.039532
C12=CC=C3C=CC=NC3=C1N=CC=C2,0,1,0,0,0,0.035176
BrCCCC1=CC=CC=C1,1,0,0,0,0,0.624249
BrCCCC1=CC=CC=C1,0.980392,0.019608,0,0,0,0.697842
BrCCCC1=CC=CC=C1,0.952381,0.047619,0,0,0,0.861065
BrCCCC1=CC=CC=C1,0.833333,0.166667,0,0,0,0.934233
BrCCCC1=CC=CC=C1,0.75,0.25,0,0,0,0.983394
BrCCCC1=CC=CC=C1,0,1,0,0,0,0.993153
COC1=CC=C(CCBr)C=C1,1,0,0,0,0,0.113634
COC1=CC=C(CCBr)C=C1,0.980392,0.019608,0,0,0,0.11104
COC1=CC=C(CCBr)C=C1,0.952381,0.047619,0,0,0,0.55716
COC1=CC=C(CCBr)C=C1,0.833333,0.166667,0,0,0,0.833314
COC1=CC=C(CCBr)C=C1,0.75,0.25,0,0,0,0.876176
COC1=CC=C(CCBr)C=C1,0.333333,0.666667,0,0,0,0.989898
COC1=CC=C(CCBr)C=C1,0,1,0,0,0,0.989898
O=C(OCC)C1=CC=C(C#N)C=C1,1,0,0,0,0,0.020333
O=C(OCC)C1=CC=C(C#N)C=C1,0.980392,0.019608,0,0,0,0.028024
O=C(OCC)C1=CC=C(C#N)C=C1,0.952381,0.047619,0,0,0,0.198907
O=C(OCC)C1=CC=C(C#N)C=C1,0.833333,0.166667,0,0,0,0.619003
O=C(OCC)C1=CC=C(C#N)C=C1,0.75,0.25,0,0,0,0.742827
O=C(OCC)C1=CC=C(C#N)C=C1,0.333333,0.666667,0,0,0,0.984847
O=C(OCC)C1=CC=C(C#N)C=C1,0,1,0,0,0,0.989898
CC1=CC(C2=NC=CC(C)=C2)=NC=C1,1,0,0,0,0,0.023665
CC1=CC(C2=NC=CC(C)=C2)=NC=C1,0.980392,0.019608,0,0,0,0.028024
CC1=CC(C2=NC=CC(C)=C2)=NC=C1,0.952381,0.047619,0,0,0,0.029732
CC1=CC(C2=NC=CC(C)=C2)=NC=C1,0.833333,0.166667,0,0,0,0.137994
CC1=CC(C2=NC=CC(C)=C2)=NC=C1,0.75,0.25,0,0,0,0.137994
CC1=CC(C2=NC=CC(C)=C2)=NC=C1,0.333333,0.666667,0,0,0,0.131205
CC1=CC(C2=NC=CC(C)=C2)=NC=C1,0,1,0,0,0,0.15646
C1(C2=CC=CC=C2)=CC=CC=C1,1,0,0,0,0,0.555503
C1(C2=CC=CC=C2)=CC=CC=C1,0.980392,0.019608,0,0,0,0.71756
C1(C2=CC=CC=C2)=CC=CC=C1,0.952381,0.047619,0,0,0,0.733915
C1(C2=CC=CC=C2)=CC=CC=C1,0.833333,0.166667,0,0,0,0.935178
C1(C2=CC=CC=C2)=CC=CC=C1,0.75,0.25,0,0,0,0.956726
C1(C2=CC=CC=C2)=CC=CC=C1,0.5,0.5,0,0,0,0.995327
C1(C2=CC=CC=C2)=CC=CC=C1,0.333333,0.666667,0,0,0,0.995327
C1(C2=CC=CC=C2)=CC=CC=C1,0,1,0,0,0,1
ClCCC1=CC=C(Cl)C=C1,1,0,0,0,0,0.526514
ClCCC1=CC=C(Cl)C=C1,0.952381,0.047619,0,0,0,0.660512
ClCCC1=CC=C(Cl)C=C1,0.833333,0.166667,0,0,0,0.856465
ClCCC1=CC=C(Cl)C=C1,0.75,0.25,0,0,0,0.91826
ClCCC1=CC=C(Cl)C=C1,0.5,0.5,0,0,0,0.995327
ClCCC1=CC=C(Cl)C=C1,0.333333,0.666667,0,0,0,0.995327
ClCCC1=CC=C(Cl)C=C1,0,1,0,0,0,0.990697
CC(C1=CC=C(O)C=C1)=O,1,0,0,0,0,0
CC(C1=CC=C(O)C=C1)=O,0.980392,0.019608,0,0,0,0
CC(C1=CC=C(O)C=C1)=O,0.952381,0.047619,0,0,0,0
CC(C1=CC=C(O)C=C1)=O,0.833333,0.166667,0,0,0,0.106379
CC(C1=CC=C(O)C=C1)=O,0.75,0.25,0,0,0,0.221061
CC(C1=CC=C(O)C=C1)=O,0.5,0.5,0,0,0,0.570044
CC(C1=CC=C(O)C=C1)=O,0.333333,0.666667,0,0,0,0.752308
CC(C1=CC=C(O)C=C1)=O,0,1,0,0,0,0.874404
BrCC1=CC(CBr)=CC=C1,1,0,0,0,0,0.270444
BrCC1=CC(CBr)=CC=C1,0.980392,0.019608,0,0,0,0.481422
BrCC1=CC(CBr)=CC=C1,0.952381,0.047619,0,0,0,0.591697
BrCC1=CC(CBr)=CC=C1,0.833333,0.166667,0,0,0,0.805533
BrCC1=CC(CBr)=CC=C1,0.75,0.25,0,0,0,0.899026
BrCC1=CC(CBr)=CC=C1,0.5,0.5,0,0,0,0.995327
BrCC1=CC(CBr)=CC=C1,0.333333,0.666667,0,0,0,0.990653
BrCC1=CC(CBr)=CC=C1,0,1,0,0,0,0.995348
O=C(OC(C)(C)C)NC1=CC=C(Br)C=C1,1,0,0,0,0,0.008939
O=C(OC(C)(C)C)NC1=CC=C(Br)C=C1,0.980392,0.019608,0,0,0,0.235725
